organism_key	taxon_version_key	kingdom	phylum_division	class	order	family	genus	taxon_name	taxon_authority	taxon_rank	synonyms	non_native_flag	terrestrial_freshwater_flag	freshwater	marine_flag	freshbase	ukceh_freshwater_list	pantheon_sqs	pantheon_conservation_status	pantheon_current_conservation_status	pantheon_designation_summary	pantheon_larval_feeding_guild	pantheon_adult_feeding_guild	pantheon_broad_biotope	pantheon_habitat	pantheon_resources	pantheon_specific_assemblage_type	pantheon_habitat_score	pantheon_associations	jncc_a: bern convention	jncc_c: birds directive	jncc_c1: convention on migratory species	jncc_c2: ospar	jncc_d: habitats directive	jncc_e: ec cites	jncc_f: global red list status	jncc_fa: red listing based on pre 1994 iucn guidelines	jncc_fb: red listing based on 1994 iucn guidelines	jncc_fc: red listing based on 2001 iucn guidelines	jncc_fd: red data categories  - birds (not based on iucn criteria)	jncc_fe: red data categories - spiders (not based on iucn criteria)	jncc_ga: rare and scarce species	jncc_gb: rare and scarce species (not based on iucn criteria)	jncc_ha: biodiversity action plan uk list of priority species	jncc_hb: biodiversity lists - england	jncc_hc: biodiversity lists - scotland	jncc_hd: biodiversity lists - wales	jncc_he: biodiversity lists - northern ireland	jncc_i: wildlife and countryside act 1981	jncc_j: the wildlife (northern ireland) order 1985	jncc_k: the conservation of habitats and species regulations 2010	jncc_l: the conservation (nature habitats, etc_) regulations (ni) 199	jncc_m: protection of badgers act	number_records	gb_records	bags_grade	species_status	bin_uris	otu_ids	other_names
NBNORG0000068740	NHMSYS0000605511	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia suchlandtii	Hust., 1943	Species																																												0	0	F	BLACK			
NBNORG0000068741	NHMSYS0000605512	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia sudetica	Hilse	Species	Pinnularia sudetica var. leptogongyla																																											0	0	F	BLACK			
NBNORG0000068743	NHMSYS0000605514	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia superdivergentissima	Chaumont et H. Germ., 1976	Species																																												0	0	F	BLACK			
NBNORG0000068744	NHMSYS0000605515	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia termitina	(Ehrenb.) R.M. Patrick in R.M. Patrick et Reimer, 1966	Species																																												1	0	D	GREEN		OTU_002216	
NBNORG0000068745	NHMSYS0000605516	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia transversa	(Cleve) Art.Mayer	Species																																												0	0	F	BLACK			
NBNORG0000068746	NHMSYS0000605517	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia trevelyana	(Donkin) Rabenh., 1864	Species																																												0	0	F	BLACK			
NBNORG0000122473	NHMSYS0021165355	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia valida	Hustedt	Species			Y																																									2	0	C	GREEN		OTU_001577;OTU_003581	
NBNORG0000068747	NHMSYS0000605519	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia vastoides	Cholnoky, 1956	Species																																												0	0	F	BLACK			
NBNORG0000068748	NHMSYS0000605521	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia viridis	(Nitzsch) Ehrenb., 1843	Species	Pinnularia viridis var. diminuta;Pinnularia viridis var. fallax;Pinnularia viridis var. intermedia;Pinnularia viridis var. mayeri																																											3	0	C	GREEN		OTU_000762;OTU_003737	
NBNORG0000122474	NHMSYS0021165356	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis abiskoensis	(Hustedt) Lange-Bertalot & Metzeltin in Metzeltin & Witkowski, 1996	Species			Y																																									0	0	F	BLACK			
NBNORG0000068756	NHMSYS0000605533	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis clementioides	(Hust.) E.J. Cox, 1987	Species	Navicula clementioides																																											0	0	F	BLACK			
NBNORG0000068757	NHMSYS0000605534	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis clementis	(Grunow) E.J. Cox, 1987	Species	Navicula clementis;Placoneis clementis var. linearis																																											1	0	D	GREEN		OTU_002695	
NBNORG0000122475	NHMSYS0021165310	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis constans	(Hustedt) E.J. Cox, 1987	Species			Y																																									1	0	D	GREEN		OTU_002647	
NBNORG0000103612	NHMSYS0020748843	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis dicephala	(W. Sm.) Mereschk	Species																																												0	0	F	BLACK			
NBNORG0000068758	NHMSYS0000605535	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis elginensis	(Greg.) E.J. Cox, 1987	Species	Navicula anglica;Navicula elginensis;Placoneis elginensis var. cuneata;Placoneis elginensis var. neglecta;Placoneis elginensis var. rostrata;Placoneis elginensis var. undulata																																											5	0	E	RED		OTU_000501;OTU_000644;OTU_002491;OTU_002505;OTU_003728	Placoneis baikaloelginensis
NBNORG0000068759	NHMSYS0000605536	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis exigua	(Greg.) Mereschk., 1903	Species	Placoneis exigua var. signata																																											0	0	F	BLACK			
NBNORG0000107140	NHMSYS0020955210	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis explanata	(Hustedt) Lange-Bertalot, 2000	Species																																												0	0	F	BLACK			
NBNORG0000068760	NHMSYS0000605537	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis gastrum	(Ehrenb.) Mereschk., 1903	Species	Navicula gastrum;Placoneis gastrum var. signata																																											0	0	F	BLACK			
NBNORG0000068761	NHMSYS0000605538	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis placentula	(Ehrenb.) Mereschk.	Species	Placoneis placentula form rostrata;Placoneis placentula var. apiculata;Placoneis placentula var. jenisseyensis;Placoneis placentula var. latiuscula;Placoneis placentula var. maculata																																											0	0	F	BLACK			
NBNORG0000107141	NHMSYS0020955211	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis porifera	(Hustedt) E.J. Cox 2003	Species	Placoneis porifera var. opportuna																																											0	0	F	BLACK			
NBNORG0000068765	NHMSYS0000605542	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis pseudanglica	(Lange-Bert.) E.J.Cox	Species	Navicula pseudanglica;Placoneis pseudanglica var. signata																																											0	0	F	BLACK			
NBNORG0000107143	NHMSYS0020955213	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis signata	(Hustedt) A. Mayama in S. Mayama & A. Kawashima, 1998	Species																																												0	0	F	BLACK			
NBNORG0000107144	NHMSYS0020955214	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Placoneis	Placoneis symmetrica	(Hustedt) H. Lange-Bertalot et al	Species																																												0	0	F	BLACK			
NBNORG0000063533	NHMSYS0000561719	Chromista		Bacillariophyceae	Triceratiales	Plagiogrammaceae	Plagiogramma	Plagiogramma brockmanni		Species	Plagiogramma brockmanni var. brockmanni																																											0	0	F	BLACK			
NBNORG0000125658	NHMSYS0021200844	Chromista		Bacillariophyceae	Triceratiales	Plagiogrammaceae	Plagiogramma	Plagiogramma vanheurckii	Grunow, 1881	Species	Plagiogrammopsis vanheurckii				Y																																							29	0	C	BLUE		OTU_000926;OTU_000990;OTU_002994;OTU_003045	
NBNORG0000122660	NHMSYS0021168099	Chromista		Bacillariophyceae	Fragilariales	Fragilariaceae	Plagiostriata	Plagiostriata goreensis	Sato & Medlin in Sato et al., 2009	Species																																												2	0	C	GREEN		OTU_000571;OTU_002575	
NBNORG0000068772	NHMSYS0000605555	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium calcar	(Cleve) Round et L. Bukht., 1996	Species	Achnanthes calcar;Eucocconeis calcar																																											0	0	F	BLACK			
NBNORG0000122476	NHMSYS0021165357	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium caputium	J.Zimmermann & R.Jahn in Zimmermann et al., 2014	Species			Y																																									0	0	F	BLACK			
NBNORG0000068773	NHMSYS0000605556	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium daui	(Foged) Lange-Bert., 1999	Species	Achnanthes daui																																											0	0	F	BLACK			
NBNORG0000068774	NHMSYS0000605557	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium delicatulum	(Kütz.) Round et L. Bukht., 1996	Species	Achnanthes delicatula;Achnanthidium delicatulum																																											0	0	F	BLACK			
NBNORG0000068775	NHMSYS0000605558	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium dispar	(Cleve) Wittr. Lange-Bert. et Metzeltin, 2000	Species	Achanthes dispar																																											0	0	F	BLACK			
NBNORG0000068776	NHMSYS0000605559	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium dubium	(Grunow) Round et L. Bukht., 1996	Species	Achnanthes lanceolata var. dubia																																											0	0	F	BLACK			
NBNORG0000068777	NHMSYS0000605560	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium ellipticum	(Cleve) Eklund	Species	Achnanthes lanceolata var. elliptica																																											0	0	F	BLACK			
NBNORG0000068778	NHMSYS0000605561	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium engelbrechtii	(Cholnoky) Round et L. Bukht., 1996	Species	Achnanthes delicatula subsp. engelbrechtii;Achnanthes engelbrechtii																																											0	0	F	BLACK			
NBNORG0000068779	NHMSYS0000605562	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium fragilarioides	(J.B. Petersen) Round et L. Bukht., 1996	Species	Achnanthes fragilarioides																																											0	0	F	BLACK			
NBNORG0000068780	NHMSYS0000605563	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium frequentissimum	(Lange-Bert.) Lange-Bert.	Species	Achnanthes lanceolata dubia minuta;Achnanthes lanceolata var. frequentissima																																											8	1	C	GREEN		OTU_000472;OTU_001534;OTU_002476;OTU_003538	
NBNORG0000091403	NHMSYS0020063222	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium granum	(Hohn & Hellerman) Lange-Bert. 1999	Species																																												0	0	F	BLACK			
NBNORG0000068781	NHMSYS0000605564	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium haukianum	(Grunow) Bukht.	Species	Achnanthes delicatula subsp. hauckiana;Achnanthes hauckiana																																											0	0	F	BLACK			
NBNORG0000068782	NHMSYS0000605565	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium haynaldii	(Schaarschmidt) Lange.Bert.	Species	Achnanthes haynaldii;Achnanthes lanceolata var. haynaldii;Planothidium haynaldii var. elliptico-lanceolata																																											0	0	F	BLACK			
NBNORG0000068783	NHMSYS0000605566	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium holstii	(Cleve) Lange-Bert., 1999	Species	Achnanthes holstii																																											0	0	F	BLACK			
NBNORG0000068784	NHMSYS0000605567	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium joursacense	(Hérib.) Lange-Bert., 1999	Species	Achnanthes joursacense																																											0	0	F	BLACK			
NBNORG0000068785	NHMSYS0000605568	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium lanceolatum	(Bréb. ex Kütz.) Lange-Bert,	Species	Achnanthes lanceolata;Achnanthidium lanceolata																																											3	0	E	RED		OTU_000447	Planothidium lanceolatum group2
NBNORG0000068786	NHMSYS0000605569	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium lilljeborgei	(Grunow) Wittr. Lange-Bert. et Metzeltin, 2000	Species	Achanthes lilljeborgei																																											0	0	F	BLACK			
NBNORG0000068787	NHMSYS0000605570	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium linkei	(Hust.) Lange-Bert., 1999	Species	Achanthes linkei																																											0	0	F	BLACK			
NBNORG0000068788	NHMSYS0000605571	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium oestrupii	(A.Cleve) Edlund	Species	Achnanthes lanceolata var. oestrupii;Achnanthes oestrupii																																											0	0	F	BLACK			
NBNORG0000107145	NHMSYS0020955216	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium peragalloi	(J. Brun & Héribaud-Joseph) Round & L. Bukhtiyarova, 1996	Species	Achnanthes peragalli;Achnanthes peragallii;Planothidium peragalli;Planothidium peragallii																																											0	0	F	BLACK			
NBNORG0000107146	NHMSYS0020955217	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium pericavum	(J.R. Carter) H. Lange-Bertalot, 1999	Species																																												0	0	F	BLACK			
NBNORG0000068789	NHMSYS0000605573	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium rostratum	(Østrup) Lang.-Bert.	Species	Achnanthes lanceolata var. rostrata;Achnanthes rostrata																																											0	0	F	BLACK			
NBNORG0000068790	NHMSYS0000605574	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium septentrionalis	(Østrup) Round et L. Bukht., 1996	Species	Achnanthes delicatula subsp. septentrionalis;Achnanthes septenrionalis																																											0	0	F	BLACK			
NBNORG0000107147	NHMSYS0020955218	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Planothidium	Planothidium subatomoides	(Hust.) Round & Bukht.	Species																																												0	0	F	BLACK			
NBNORG0000068809	NHMSYS0000605608	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma aestuarii	(Bréb. ex Kütz.) W. Sm., 1853	Species																																												0	0	F	BLACK			
NBNORG0000068810	NHMSYS0021058039	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma angulatum	(J.T.Quekett) W.Sm.	Species	Pleurosigma angulatum var. quadratum																																											0	0	F	BLACK			
NBNORG0000115721	NHMSYS0021058040	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma directum	Grunow, 1880	Species					Y																																							0	0	F	BLACK			
NBNORG0000122477	NHMSYS0021165309	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma elongatum	W. Smith, 1852	Species			Y																																									1	0	D	GREEN		OTU_003806	
NBNORG0000115720	NHMSYS0021058041	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma formosum	W.Smith, 1852	Species																																												0	0	F	BLACK			
NBNORG0000115719	NHMSYS0021058042	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma naviculaceum	Brébisson, 1854	Species					Y																																							0	0	F	BLACK			
NBNORG0000115718	NHMSYS0021058043	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma normanii	Ralfs, 1861	Species					Y																																							0	0	F	BLACK			
NBNORG0000107149	NHMSYS0020955220	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma planctonicum	Cleve-Euler, 1917	Species																																												0	0	F	BLACK			
NBNORG0000062272	NHMSYS0000548030	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma planktonicum		Species																																												0	0	F	BLACK			
NBNORG0000115717	NHMSYS0021058044	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma simonsenii	Hasle, 1990	Species		Y			Y																																							0	0	F	BLACK			
NBNORG0000115617	NHMSYS0021058045	Chromista		Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma strigosum	W.Smith, 1852	Species			Y																																									0	0	F	BLACK			
NBNORG0000068814	NHMSYS0000605613	Chromista		Bacillariophyceae	Triceratiales	Triceratiaceae	Pleurosira	Pleurosira laevis	(Ehrenb.) Compère	Species	Biddulphia laevis;Cerataulus laevis;Pleurosira laevis form polymorpha																																											4	0	C	GREEN		OTU_000199;OTU_002203	
NBNORG0000115589	NHMSYS0021058193	Chromista		Bacillariophyceae	Melosirales	Hyalodiscaceae	Podosira	Podosira stelligera	(J.W.Bailey) A.Mann, 1907	Species	Podosira stelliger				Y																																							2	0	E	RED		OTU_000185;OTU_002189	Hyalodiscus scoticus;Hyalodiscus sp.
NBNORG0000115046	NHMSYS0021058273	Chromista		Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Porosira	Porosira glacialis	(Grunow) Jörgensen, 1905	Species					Y																																							2	0	E	RED		OTU_000225;OTU_002229	Porosira pseudodenticulata
NBNORG0000122479	NHMSYS0021165258	Chromista		Bacillariophyceae	Naviculales	Stauroneidaceae	Prestauroneis	Prestauroneis integra	(W. Smith) K. Bruder in K. Bruder & L.K. Medlin, 2008	Species			Y																																									1	0	D	GREEN		OTU_003734	
NBNORG0000115038	NHMSYS0021058239	Chromista		Bacillariophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	Proboscia alata	(Brightwell) Sundström, 1986	Species					Y																																							0	0	F	BLACK			
NBNORG0000115037	NHMSYS0021058240	Chromista		Bacillariophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	Proboscia eumorpha	K.Takahashi, R.W.Jordan & J.Priddle, 1994	Species	Rhizosolenia obtusa																																											0	0	F	BLACK			
NBNORG0000068894	NHMSYS0000605733	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Psammodictyon	Psammodictyon constrictum	(Greg.) D.G. Mann in Round et al., 1990	Species	Tryblionella constricta																																											4	0	E	RED		OTU_000581;OTU_000652;OTU_002585	Psammodictyon panduriforme;Psammodictyon panduriforme var. continuum;Psammodictyon pustulatum;Psammodictyon sp.;Psammodictyon sp. szcze459
NBNORG0000068895	NHMSYS0000605734	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Psammodictyon	Psammodictyon panduriforme	(Greg.) D.G. Mann in Round et al., 1990	Species	Nitzschia panduriformis;Psammodictyon panduriforme var. minor;Psammodictyon panduriformis																																											3	0	E	RED		OTU_000581;OTU_000652	Psammodictyon constrictum;Psammodictyon panduriforme var. continuum;Psammodictyon pustulatum;Psammodictyon sp.;Psammodictyon sp. szcze459
NBNORG0000068897	NHMSYS0000605736	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium abundans	(Manguin in Bourelly et Manguin) L. Bukht. et Round, 1996	Species	Achnanthes abundans;Psammothidium abundans form rosenstockii																																											1	0	F	GREEN			
NBNORG0000122686	NHMSYS0021167927	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium acidoclinatum	(Lange-Bertalot) Lange-Bertalot, 1999	Species																																												0	0	F	BLACK			
NBNORG0000068899	NHMSYS0000605738	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium altaicum	(V.S. Poretsky) L. Bukht. in L. Bukht. et Round, 1996	Species	Achnanthes altaica;Achnanthes recurvata																																											0	0	F	BLACK			
NBNORG0000068900	NHMSYS0000605739	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium bioretii	(H. Germ.) L. Bukht. et Round, 1996	Species	Achnanthes bioretii																																											1	1	D	GREEN		OTU_002469	
NBNORG0000068901	NHMSYS0000605740	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium bristolicum	L. Bukht. in L. Bukht. et Round, 1996	Species																																												0	0	F	BLACK			
NBNORG0000068902	NHMSYS0000605741	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium buccolum	(Cholnoky) Bukh.	Species	Achnanthes buccola																																											0	0	F	BLACK			
NBNORG0000103613	NHMSYS0020748844	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium chlidanos	(Hohn et Hellerman) Lange-Bert.	Species																																												0	0	F	BLACK			
NBNORG0000122480	NHMSYS0021165358	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium daonense	(Lange-Bertalot) Lange-Bertalot, 1999	Species			Y																																									1	0	F	GREEN			
NBNORG0000068903	NHMSYS0000605742	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium didymum	(Hust.) L. Bukht. et Round, 1996	Species	Achnanthes didyma																																											0	0	F	BLACK			
NBNORG0000068904	NHMSYS0000605743	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium frigidum	(Hust.) L. Bukht. et Round, 1996	Species	Achnanthes frigida																																											0	0	F	BLACK			
NBNORG0000068905	NHMSYS0000605744	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium grishunum	(Wuthrich) L. Bukht. et Round, 1996	Species	Achnanthes grishunum;Psammothidium grishunum form daonensis																																											0	0	F	BLACK			
NBNORG0000068907	NHMSYS0000605746	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium helveticum	(Hust.) L. Bukht. et Round, 1996	Species	Achnanthes austriaca var. helvetica																																											1	0	D	GREEN		OTU_000465	
NBNORG0000068908	NHMSYS0000605747	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium investians	(J.R. Carter) L. Bukht. in L. Bukht. et Round, 1996	Species	Achnanthes investians																																											0	0	F	BLACK			
NBNORG0000068909	NHMSYS0000605748	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium kuelbsii	(Lange-Bert. in Lange-Bert. et Krammer) L. Bukht. et Round, 1996	Species	Achnanthes kuelbsii																																											0	0	F	BLACK			
NBNORG0000068910	NHMSYS0000605749	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium lacus-vulcani	(Lange-Bert. in Lange-Bert. et Krammer) L. Bukht. in L. Bukht. et	Species	Achnanthes lacus-vulcani																																											0	0	F	BLACK			
NBNORG0000068911	NHMSYS0000605750	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium lauenburgianum	(Hust.) L. Bukht. et Round, 1996	Species	Achnanthes lauenburgiana;Psammothidium lauenburgianaum																																											0	0	F	BLACK			
NBNORG0000068912	NHMSYS0000605751	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium levanderi	(Hust.) L. Bukht. et Round, 1996	Species	Achnanthes levanderi;Achnanthidium levanderi																																											0	0	F	BLACK			
NBNORG0000068913	NHMSYS0000605752	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium marginulatum	(Grunow) L. Bukht. et Round, 1996	Species	Achnanthes marginulata																																											0	0	F	BLACK			
NBNORG0000068914	NHMSYS0000605753	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium pseudoswazi	(J.R. Carter) L. Bukht. et Round, 1996	Species	Achnanathes pseudoswazi																																											1	1	D	GREEN		OTU_002433	
NBNORG0000068915	NHMSYS0000605754	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium punctulatum	(Simonsen) L. Bukht. et Round, 1996	Species	Achnanthes punctulata																																											0	0	F	BLACK			
NBNORG0000068916	NHMSYS0000605755	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium reversum	(Lange-Bert.) Bukht. et Round	Species	Achnanthes reversa																																											0	0	F	BLACK			
NBNORG0000068917	NHMSYS0000605756	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium rossii	(Hust.) L. Bukht. et Round, 1996	Species	Achnanthes rossii																																											0	0	F	BLACK			
NBNORG0000068918	NHMSYS0000605757	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium sacculus	(J.R.Carter) Bukht.	Species	Achnanthes saccula;Psammothidium sacculum																																											0	0	F	BLACK			
NBNORG0000068919	NHMSYS0000605758	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium scoticum	(Flower et Jones) L. Bukht. et Round, 1996	Species	Achnanthes scotica																																											0	0	F	BLACK			
NBNORG0000068920	NHMSYS0000605759	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium stauroneioidum	(Manguin) Bukht.	Species	Achnanthes stauroneioides																																											0	0	F	BLACK			
NBNORG0000068921	NHMSYS0000605760	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium strenzkei	(Hust.) L. Bukht. in L. Bukht. et Round, 1996	Species	Achnanthes strenzkei																																											0	0	F	BLACK			
NBNORG0000068922	NHMSYS0000605761	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium subatomoides	(Hust.) L. Bukht. et Round, 1996	Species	Achnanthes detha;Achnanthes subatomoides																																											0	0	F	BLACK			
NBNORG0000068923	NHMSYS0000605762	Chromista		Bacillariophyceae	Achnanthales	Achnanthidiaceae	Psammothidium	Psammothidium ventralis	(Krasske) L. Bukht. et Round, 1996	Species	Achnanthes kryophila var. protracta;Achnanthes sublaevis;Achnanthes ventralis																																											0	0	F	BLACK			
NBNORG0000115735	NHMSYS0021057986	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia australis	Frenguelli, 1939	Species					Y																																							0	0	F	BLACK			
NBNORG0000115758	NHMSYS0021057987	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia delicatissima	(Cleve) Heiden, 1928	Species					Y																																							47	0	E	RED		OTU_000119;OTU_000121;OTU_000125;OTU_001826;OTU_002123;OTU_002125;OTU_002129;OTU_003830	Pseudo-nitzschia arenysensis
NBNORG0000115759	NHMSYS0021057988	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia fraudulenta	(Cleve) Hasle, 1993	Species	Nitzschia fraudulenta				Y																																							7	0	C	GREEN		OTU_000113;OTU_002117	
NBNORG0000115744	NHMSYS0021057989	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia multiseries	(Hasle) Hasle, 1995	Species					Y																																							2	0	C	GREEN		OTU_000319;OTU_002323	
NBNORG0000115765	NHMSYS0021057990	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia pseudodelicatissima	(Hasle) Hasle, 1993	Species					Y																																							2	0	E	RED		OTU_000124;OTU_002128	Pseudo-nitzschia cuspidata
NBNORG0000115764	NHMSYS0021057991	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Pseudo-nitzschia	Pseudo-nitzschia pungens	(Grunow ex Cleve) G.R.Hasle, 1993	Species					Y																																							8	0	E	RED		OTU_000051;OTU_000116;OTU_002055;OTU_002120	Pseudo-nitzschia pungens var. pungens
