organism_key	taxon_version_key	kingdom	phylum_division	class	order	family	genus	taxon_name	taxon_authority	taxon_rank	synonyms	non_native_flag	terrestrial_freshwater_flag	freshwater	marine_flag	freshbase	ukceh_freshwater_list	pantheon_sqs	pantheon_conservation_status	pantheon_current_conservation_status	pantheon_designation_summary	pantheon_larval_feeding_guild	pantheon_adult_feeding_guild	pantheon_broad_biotope	pantheon_habitat	pantheon_resources	pantheon_specific_assemblage_type	pantheon_habitat_score	pantheon_associations	jncc_a: bern convention	jncc_c: birds directive	jncc_c1: convention on migratory species	jncc_c2: ospar	jncc_d: habitats directive	jncc_e: ec cites	jncc_f: global red list status	jncc_fa: red listing based on pre 1994 iucn guidelines	jncc_fb: red listing based on 1994 iucn guidelines	jncc_fc: red listing based on 2001 iucn guidelines	jncc_fd: red data categories  - birds (not based on iucn criteria)	jncc_fe: red data categories - spiders (not based on iucn criteria)	jncc_ga: rare and scarce species	jncc_gb: rare and scarce species (not based on iucn criteria)	jncc_ha: biodiversity action plan uk list of priority species	jncc_hb: biodiversity lists - england	jncc_hc: biodiversity lists - scotland	jncc_hd: biodiversity lists - wales	jncc_he: biodiversity lists - northern ireland	jncc_i: wildlife and countryside act 1981	jncc_j: the wildlife (northern ireland) order 1985	jncc_k: the conservation of habitats and species regulations 2010	jncc_l: the conservation (nature habitats, etc_) regulations (ni) 199	jncc_m: protection of badgers act	number_records	gb_records	bags_grade	species_status	bin_uris	otu_ids	other_names
NBNORG0000104944	NHMSYS0020811793	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia caerulea	Bainier	Species	Absidia coerulea;Absidia orchidis;Tieghemella orchidis		Y																																									0	0	F	BLACK			
NBNORG0000000008	BMSSYS0000000012	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia californica	J.J. Ellis & Hesselt.	Species			Y																																									0	0	F	BLACK			
NBNORG0000000010	BMSSYS0000000015	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia cylindrospora	Hagem	Species	Absidia cylindrospora var. cylindrospora		Y																																									0	0	F	BLACK			
NBNORG0000000012	BMSSYS0000000017	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia glauca	Hagem	Species			Y																																									0	0	F	BLACK			
NBNORG0000000013	BMSSYS0000000018	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia heterospora	Y. Ling	Species			Y																																									0	0	F	BLACK			
NBNORG0000000015	BMSSYS0000000022	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia repens	Tiegh.	Species			Y																																									0	0	F	BLACK			
NBNORG0000000016	BMSSYS0000000023	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia spinosa	Lendn.	Species	Absidia spinosa var. spinosa		Y																																									0	0	F	BLACK			
NBNORG0000073023	NHMSYS0000897319	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Absyrtus	Absyrtus vernalis	Bauer, 1961	Species	Absyrtus vicinator subsp. vernalis		Y																																									0	0	F	BLACK			
NBNORG0000073024	NHMSYS0000897320	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Absyrtus	Absyrtus vicinator	(Thunberg, 1824)	Species	Absyrtus luteus;Ichneumon vicinator		Y																																									0	0	F	BLACK			
NBNORG0000052940	NHMSYS0000455526	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Abutilon	Abutilon malvifolium	(Benth.) J.M.Black	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000045860	NBNSYS0200001634	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Abutilon	Abutilon pictum	(Gillies ex Hook. & Arn.) Walp.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000052941	NHMSYS0000455527	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Abutilon	Abutilon theophrasti	Medik.	Species	Abutilon avicennae	Y	Y	Y			Y																																					0	0	F	BLACK			
NBNORG0000032491	NBNSYS0000178727	Animalia	Cnidaria	Hydrozoa	Siphonophorae	Abylidae	Abylopsis	Abylopsis tetragona	(Otto, 1823)	Species					Y																																							0	0	F	BLACK			
NBNORG0000032493	NBNSYS0000178729	Animalia	Annelida	Clitellata	Haplotaxida	Tubificidae	Abyssidrilus	Abyssidrilus profundus	(Cook, 1970)	Species					Y																																							0	0	F	BLACK			
NBNORG0000106764	NHMSYS0020954794	Animalia	Annelida	Polychaeta	Eunicida	Lumbrineridae	Abyssoninoe	Abyssoninoe abyssorum	(McIntosh, 1885)	Species					Y																																							0	0	F	BLACK			
NBNORG0000093870	NHMSYS0021048801	Animalia	Annelida	Polychaeta	Eunicida	Lumbrineridae	Abyssoninoe	Abyssoninoe hibernica	(Mc Intosh, 1903)	Species	Lumbrineris hibernica;Lumbrineris scopa aequilobata;Lumbrineris scopa subsp. aequilobata				Y																																							0	0	F	BLACK			
NBNORG0000093871	NHMSYS0021048802	Animalia	Annelida	Polychaeta	Eunicida	Lumbrineridae	Abyssoninoe	Abyssoninoe scopa	(Fauchald, 1974) sensu Miura, 1980	Species	Lumbrineris scopa				Y																																							0	0	F	BLACK			
NBNORG0000037635	NHMSYS0021049924	Animalia	Arthropoda	Malacostraca	Amphipoda	Uristidae	Abyssorchomene	Abyssorchomene abyssorum	(Stebbing, 1888)	Species	Orchomene abyssorum				Y																																							0	0	F	BLACK			
NBNORG0000137721	NHMSYS0021872362	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Acacia	Acacia dealbata	Link	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000025007	NBNSYS0000042046	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Acacia	Acacia falciformis	DC.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000052943	NHMSYS0000455529	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Acacia	Acacia melanoxylon	R.Br.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000045861	NBNSYS0200001635	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Acacia	Acacia micrantha	(Cav.) Domin	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000061893	NHMSYS0000546941	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Acacia	Acacia retinodes	Schlecht.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000129739	NHMSYS0021239024	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Acacia	Acacia saligna	(Labill.) H.L.Wendl.	Species	Acacia cyanophylla	Y	Y																																									0	0	F	BLACK			
NBNORG0000052945	NHMSYS0000455532	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena anserinifolia	(J.R.Forst. & G.Forst.) Druce	Species	Acaena pusilla;Acaena sanguisorbae;Ancistrum anserinaefolium	Y	Y																																									0	0	F	BLACK			
NBNORG0000013229	NBNSYS0000014098	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena caesiiglauca	(Bitter) Bergmans	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000045862	NBNSYS0200001636	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena hieronymi	Kuntze	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000052946	NHMSYS0000455533	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena inermis	Hook.f.	Species	Acaena microphylla;Acaena microphylla var. inermis	Y	Y																																									0	0	F	BLACK			
NBNORG0000052947	NHMSYS0000455534	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena magellanica	(Lam.) Vahl	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000052948	NHMSYS0000455536	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena microphylla	Hook.f.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000022102	NBNSYS0000031916	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena novae-zelandiae	Kirk	Species	Acaena anserinifolia;Acaena sanguisorbae	Y	Y																																									0	0	F	BLACK			
NBNORG0000052949	NHMSYS0000455538	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena ovalifolia	Ruiz & Pav.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000052950	NHMSYS0000455539	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena ovina	A.Cunn.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000052951	NHMSYS0000455540	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena pinnatifida	Ruiz & Pav.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000052952	NHMSYS0000455543	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena sericea	J.Jacq.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000045863	NBNSYS0200001640	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Acaena	Acaena splendens	Hook. & Arn.	Species		Y	Y																																									0	0	F	BLACK			
NBNORG0000073027	NHMSYS0000897325	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Acaenitus	Acaenitus dubitator	(Panzer, 1800)	Species			Y																																									0	0	F	BLACK			
NBNORG0000032495	NBNSYS0000178731	Animalia	Arthropoda	Maxillopoda	Poecilostomatoida	Sabelliphilidae	Acaenomolgus	Acaenomolgus protulae	(Stock, 1959)	Species					Y																																							0	0	F	BLACK			
NBNORG0000010742	NBNSYS0000008576	Animalia	Arthropoda	Malacostraca	Isopoda	Porcellionidae	Acaeroplastes	Acaeroplastes melanurus	(Budde-Lund, 1885)	Species			Y																																									0	0	F	BLACK			
NBNORG0000093466	NHMSYS0020190385	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	Acalitus brevitarsus	(Fockeu, 1890)	Species	Eriophyes brevitarsis;Eriophyes brevitarsus		Y																																									0	0	F	BLACK			
NBNORG0000099373	NHMSYS0020703335	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	Acalitus calycophthirus	(Nalepa, 1891)	Species			Y																																									0	0	F	BLACK			
NBNORG0000093467	NHMSYS0020190386	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	Acalitus essigi	(Hassan, 1928)	Species			Y																																									0	0	F	BLACK			
NBNORG0000099374	NHMSYS0020703336	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	Acalitus longisetosus	(Nalepa, 1892)	Species	Eriophyes longisetosus		Y																																									0	0	F	BLACK			
NBNORG0000093468	NHMSYS0020190387	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	Acalitus phloeocoptes	(Nalepa, 1890)	Species			Y																																									0	0	F	BLACK			
NBNORG0000099303	NHMSYS0020561508	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	Acalitus plicans	(Nalepa, 1917)	Species			Y																																									0	0	F	BLACK			
NBNORG0000093469	NHMSYS0020190388	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	Acalitus rudis	(Canestrini, 1890)	Species			Y																																									0	0	F	BLACK			
NBNORG0000093470	NHMSYS0020190389	Animalia	Arthropoda	Arachnida	Trombidiformes	Eriophyidae	Acalitus	Acalitus stenaspis	(Nalepa, 1891)	Species	Acalitus blastophthirus;Eriophyes stenaspis		Y																																									0	0	F	BLACK			
NBNORG0000018331	NBNSYS0000025282	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Acalles	Acalles misellus	Boheman, 1844	Species	Acalles ?parvulus;Acalles turbatus		Y					1				xylophagous	unknown	tree-associated	decaying wood	conifer or broadleaved >> broadleaved only, dead trunks & branches >> trunks & branches	A212		Hedera																									0	0	F	BLACK			
NBNORG0000018332	NBNSYS0000025283	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Acalles	Acalles ptinoides	(Marsham, 1802)	Species			Y					4	[Nb]	[Scarce]	[GB Rarity listing] (1)	xylophagous	unknown	tree-associated	decaying wood	conifer or broadleaved >> conifer only, dead trunks & branches >> trunks & branches	A212		Calluna, Quercus														Notable-B											0	0	F	BLACK			
NBNORG0000094725	NHMSYS0020308879	Animalia	Arthropoda	Insecta	Hemiptera	Tingidae	Acalypta	Acalypta brunnea	(Germar, 1836)	Species	Acalypta concinna		Y					1				herbivore		tree-associated	arboreal; decaying wood	epiphytes >> moss	A215		Plantae																									0	0	F	BLACK			
NBNORG0000094726	NHMSYS0020308880	Animalia	Arthropoda	Insecta	Hemiptera	Tingidae	Acalypta	Acalypta carinata	(Panzer, 1806)	Species	Acalypta cervina		Y					1				herbivore		tree-associated	arboreal; decaying wood	epiphytes >> moss	A215	calcareous grassland: Moderate	Plantae																									0	0	F	BLACK			
NBNORG0000094727	NHMSYS0020308881	Animalia	Arthropoda	Insecta	Hemiptera	Tingidae	Acalypta	Acalypta nigrina	(Fallén, 1807)	Species			Y					1				herbivore	herbivore	open habitats	tall sward & scrub	habitats >> litter & ground layer, soil humidity >> dry			Marchantiophyta																									0	0	F	BLACK			
NBNORG0000094728	NHMSYS0020308882	Animalia	Arthropoda	Insecta	Hemiptera	Tingidae	Acalypta	Acalypta parvula	(Fallén, 1807)	Species	Acalypta obscura		Y					1				herbivore	herbivore	open habitats	short sward & bare ground	habitats >> sward/field layer, soil humidity >> dry	F112	calcareous grassland: Low	Marchantiophyta																									0	0	F	BLACK			
NBNORG0000094729	NHMSYS0020308883	Animalia	Arthropoda	Insecta	Hemiptera	Tingidae	Acalypta	Acalypta platycheila	(Fieber, 1844)	Species			Y					4	Nb	[Scarce]	[GB Rarity listing] (1)	herbivore	herbivore	open habitats	tall sward & scrub	habitats >> litter & ground layer, soil humidity >> damp	F001		Marchantiophyta														Notable-B											0	0	F	BLACK			
NBNORG0000138314	NHMSYS0021895688	Animalia	Arthropoda	Insecta	Lepidoptera	Nepticulidae	Acalyptris	Acalyptris platani	(Müller-Rutz, 1934)	Species			Y																																									0	0	F	BLACK			
NBNORG0000091682	NHMSYS0020151142	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Acalyptus	Acalyptus carpini	(Fabricius, 1792)	Species			Y					4	Nb	[Scarce]	[GB Rarity listing] (1)	herbivore	herbivore	tree-associated	arboreal	canopy, carr/wet woodland, conifer or broadleaved >> broadleaved only, inflorescence >> flowers, buds & shoots, terrestrial aspect >> pupate in foliage on ground																	Notable-B											0	0	F	BLACK			
NBNORG0000129206	NHMSYS0021229751	Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	Acampsis	Acampsis alternipes	(Nees, 1816)	Species			Y																																									0	0	F	BLACK			
NBNORG0000041014	NBNSYS0100001393	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Acamptocladius	Acamptocladius reissi	Cranston & Saether, 1981	Species			Y	Y		Y	Y																																					0	0	F	BLACK			
NBNORG0000018821	NBNSYS0000027463	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Acamptocladius	Acamptocladius submontanus	(Edwards, 1932)	Species	Spaniotoma submontanus		Y	Y		Y	Y																																					0	0	F	BLACK			
NBNORG0000105443	NHMSYS0020925855	Animalia	Cnidaria	Anthozoa	Alcyonacea	Isididae	Acanella	Acanella arbuscula	(Johnson, 1862)	Species	Acanella eburnea				Y																															Scottish_Biodiversity_List								0	0	F	BLACK			
NBNORG0000105592	NHMSYS0020926913	Animalia	Arthropoda	Insecta	Hymenoptera	Diapriidae	Acanopsilus	Acanopsilus clavatus	Kieffer, 1908	Species	Acanospilus clavatus		Y																																									0	0	F	BLACK			
NBNORG0000105591	NHMSYS0020926907	Animalia	Arthropoda	Insecta	Hymenoptera	Diapriidae	Acanopsilus	Acanopsilus heterocerus	(Haliday, 1857)	Species	Acanospilus heterocerus		Y																																									0	0	F	BLACK			
NBNORG0000022977	NBNSYS0000032832	Animalia	Arthropoda	Insecta	Hymenoptera	Diapriidae	Acanosema	Acanosema alpestre	Kieffer, 1908	Species			Y																																									0	0	F	BLACK			
NBNORG0000022978	NBNSYS0000032833	Animalia	Arthropoda	Insecta	Hymenoptera	Diapriidae	Acanosema	Acanosema flavipes	(Kieffer, 1908)	Species			Y																																									0	0	F	BLACK			
NBNORG0000022979	NBNSYS0000032834	Animalia	Arthropoda	Insecta	Hymenoptera	Diapriidae	Acanosema	Acanosema nervosa	(Thomson, 1858)	Species	Acanosema microcera;Acanosema rufiventris		Y																																									0	0	F	BLACK			
NBNORG0000022980	NBNSYS0000032835	Animalia	Arthropoda	Insecta	Hymenoptera	Diapriidae	Acanosema	Acanosema producta	(Kieffer, 1908)	Species			Y																																									0	0	F	BLACK			
NBNORG0000022981	NBNSYS0000032836	Animalia	Arthropoda	Insecta	Hymenoptera	Diapriidae	Acanosema	Acanosema reitteri	Kieffer, 1909	Species			Y																																									0	0	F	BLACK			
NBNORG0000103867	NHMSYS0020752313	Animalia	Porifera	Demospongiae	Halichondrida	Dictyonellidae	Acanthella	Acanthella multiformis	Vosmaer, 1885	Species	Axinella multiformis				Y																																							0	0	F	BLACK			
NBNORG0000032496	NBNSYS0000178733	Animalia	Arthropoda	Malacostraca	Decapoda	Acanthephyridae	Acanthephyra	Acanthephyra pelagica	(Risso, 1816)	Species					Y																																							0	0	F	BLACK			
NBNORG0000099725	NHMSYS0021049736	Animalia	Arthropoda	Malacostraca	Decapoda	Acanthephyridae	Acanthephyra	Acanthephyra purpurea	A. Milne-Edwards, 1881	Species					Y																																							0	0	F	BLACK			
NBNORG0000099569	NHMSYS0020703539	Animalia	Annelida	Polychaeta	Phyllodocida	Polynoidae	Acanthicolepis	Acanthicolepis asperrima	(M. Sars, 1861)	Species					Y																																							0	0	F	BLACK			
NBNORG0000097513	NHMSYS0020528089	Animalia	Mollusca	Gastropoda	Pulmonata	Valloniidae	Acanthinula	Acanthinula aculeata	(O. F. Müller, 1774)	Species			Y					1				herbivore	herbivore	tree-associated	shaded woodland floor	base status >> base rich, conifer or broadleaved >> broadleaved only, humidity >> dry, shadiness >> light shade, woodland habitat			Plantae										RedList_GB_post2001-LC															0	0	F	BLACK			
NBNORG0000012948	NBNSYS0000012930	Animalia	Arthropoda	Insecta	Diptera	Tephritidae	Acanthiophilus	Acanthiophilus helianthi	(Rossi, 1794)	Species	Acanthiophilus elutus;Musca helianthi;Trypeta eluta		Y					4	[Notable]	[Scarce]	[GB Rarity listing] (1)	herbivore	nectivore	open habitats	short sward & bare ground; tall sward & scrub	habitats >> sward/field layer, soil humidity >> dry			Centaurea nigra sens. lat. (=nigra/debeauxii)														Notable											0	0	F	BLACK			
NBNORG0000000167	NHMSYS0001472745	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Acanthobasidium	Acanthobasidium delicatum	(Wakef.) Oberw. ex Jülich	Species	Acanthobasidium phragmitis;Acanthophysium delicatum;Aleurodiscus delicatus;Aleurodiscus phragmitis		Y																																									0	0	F	BLACK			
NBNORG0000000168	BMSSYS0000000026	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Acanthobasidium	Acanthobasidium norvegicum	(J. Erikss. & Ryvarden) Boidin, Lanq., Cand., Gilles & Hugueney	Species	Aleurodiscus norvegicus		Y																																									0	0	F	BLACK			
NBNORG0000048800	NHMSYS0000068180	Animalia	Platyhelminthes	Cestoda	Tetraphyllidea	Onchobothriidae	Acanthobothrium	Acanthobothrium coronatum	(Rudolphi, 1819)	Species																																												0	0	F	BLACK			
